gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,cogs,csho,dt,dvp,dvt,ebit,ebitda,ib,invt,lct,lt,ni,oancf,optdr,revt,sale,seq,tie,costat,prcc_c
023407,20211231,2021,INDL,C,D,STD,BPMC,USD,554.0250,1252.2250,970.7350,555.6250,59.1410,111.4080,0.0000,0.0000,-382.0240,-375.5450,-644.0850,21.8170,149.7650,281.4900,-644.0850,-298.6530,0.0000,180.0800,180.0800,970.7350,,A,107.1100
023432,20211231,2021,INDL,C,D,STD,VIRT,USD,,10319.9710,1549.3870,1422.6960,113.1710,1890.4890,0.0000,115.3600,1251.3050,1388.7890,476.8780,4256.9550,,8456.3530,476.8780,1171.6260,,2811.4850,2811.4850,1549.3880,,A,28.8300
023500,20211231,2021,INDL,C,D,STD,CATY,USD,,20886.7230,2446.2510,52.7480,75.7510,,0.0000,99.3220,493.7480,501.7040,298.3040,4.3680,,18440.4720,298.3040,334.3170,,721.1140,721.1140,2446.2510,68.7560,A,42.9900
023555,20211231,2021,INDL,C,D,STD,COLL,USD,315.5430,692.0770,202.9280,59.0700,33.6550,258.7500,0.0000,0.0000,25.1410,94.0580,71.5170,17.3940,279.5660,489.1490,71.5170,103.5570,0.0000,276.8680,276.8680,202.9280,,A,18.6800
023556,20211231,2021,INDL,C,D,STD,CHCT,USD,,754.2330,462.1120,45.5590,24.9830,269.3930,0.0000,42.4060,33.0930,,22.4920,0.0000,,292.1210,22.4920,56.3480,,90.6360,90.6360,462.1120,,A,47.2700
023587,20210930,2021,INDL,C,D,STD,HAYN,USD,361.6060,546.4550,343.3210,278.3640,12.5620,9.1070,0.0000,11.2450,-7.1430,12.4240,-8.6830,248.4950,74.2130,203.1340,-8.6830,23.2650,3.8900,337.6610,337.6610,343.3210,,A,40.3300
023714,20211231,2021,INDL,C,D,STD,CYH,USD,3479.0000,15217.0000,-1372.0000,10328.0000,132.1460,12822.0000,0.0000,0.0000,1278.0000,1818.0000,230.0000,355.0000,2364.0000,16027.0000,230.0000,-131.0000,0.0000,12368.0000,12368.0000,-1372.0000,,A,13.3100
023753,20211231,2021,INDL,C,D,STD,DORM,USD,1076.5820,1673.1190,932.7360,846.4350,31.6080,62.5080,0.0000,0.0000,198.3230,231.1230,131.5320,531.9880,665.0480,740.3830,131.5320,100.3380,0.0000,1345.2490,1345.2490,932.7360,,A,113.0100
023793,20211231,2021,INDL,C,D,STD,PSB,USD,,2123.2220,979.4560,224.3820,27.5900,1.3000,46.6240,289.2190,197.8000,,448.7590,0.0000,,129.1510,448.7590,302.2370,2.6000,441.2390,441.2390,1734.4560,,A,184.1700
023809,20210831,2021,INDL,C,D,STD,AZO,USD,6415.3030,14516.1990,-1797.5360,6504.1170,21.1380,8415.2840,0.0000,0.0000,2987.5270,3395.2100,2170.3140,4639.8130,7369.7540,16313.7350,2170.3140,3518.5430,0.0000,14629.5850,14629.5850,-1797.5360,,A,2096.3900
023812,20211231,2021,INDL,C,D,STD,REGN,USD,14014.9000,25434.8000,18768.8000,2110.8000,108.6750,2699.7000,0.0000,0.0000,8952.4000,9233.5000,8075.3000,1951.3000,3932.5000,6666.0000,8075.3000,7081.3000,0.0000,16071.7000,16071.7000,18768.8000,,A,631.5200
023818,20211231,2021,INDL,C,D,STD,EVH,USD,523.9600,1419.4580,693.6330,657.2420,89.2210,280.4670,0.0000,0.0000,-10.7960,49.2410,-30.2840,0.0000,445.4930,725.8250,-37.6010,38.7470,,907.9570,907.9570,693.6330,,A,27.6700
023843,20211231,2021,INDL,C,D,STD,WING,USD,70.1490,249.2030,-309.5250,57.4160,29.8370,485.6230,0.0000,19.0810,70.2590,78.2020,42.6580,0.4840,39.6810,558.7280,42.6580,48.8780,0.4000,282.5020,282.5020,-309.5250,,A,172.8000
023865,20211231,2021,INDL,C,D,STD,BW,USD,582.4340,913.2650,33.0720,525.4980,86.2860,402.7380,9.1270,9.1270,19.6880,38.0250,30.8940,159.7030,253.3830,854.6430,30.8940,-111.1960,,723.3630,723.3630,33.1490,,A,9.0200
023977,20211231,2021,INDL,C,D,STD,APLE,USD,,4790.5270,3147.3210,644.4830,228.2560,1562.5490,0.0000,9.0810,83.4480,,18.8280,0.0000,,1643.2060,18.8280,217.5620,,933.8690,933.8690,3147.3210,,A,16.1500
023978,20211231,2021,INDL,C,D,STD,X,USD,7152.0000,17816.0000,9010.0000,14533.0000,263.8130,4085.0000,0.0000,5.0000,4525.0000,5316.0000,4174.0000,2210.0000,3852.0000,8713.0000,4174.0000,4090.0000,,20275.0000,20275.0000,9010.0000,,A,23.8100
023990,20211231,2021,INDL,C,D,STD,GKOS,USD,486.1260,1049.6980,587.1510,39.7150,46.9650,383.3850,0.0000,0.0000,-52.8720,-23.1600,-49.5930,23.0110,63.3600,462.5470,-49.5930,24.7080,0.0000,294.0110,294.0110,587.1510,,A,44.4400
023996,20211231,2021,INDL,C,D,STD,GNL,USD,,4182.9560,1620.6070,178.9850,103.9000,2449.5410,20.0640,176.2820,110.4290,183.8390,11.3660,0.0000,,2556.3210,11.3660,192.4930,,391.2280,391.2280,1620.7200,,A,15.2800
024021,20210331,2020,INDL,C,D,STD,HAE,USD,693.5460,1819.9230,731.6700,404.8990,50.8690,778.2760,0.0000,0.0000,97.0720,181.3590,79.4690,322.6140,253.4950,1088.2530,79.4690,108.8050,0.0000,870.4630,870.4630,731.6700,,A,118.7500
024040,20211231,2021,INDL,C,D,STD,IONS,USD,2345.0490,2611.6900,771.7370,798.9030,141.2100,1251.0500,0.0000,0.0000,-6.2860,11.5530,-28.5970,24.8060,240.5500,1839.9530,-28.5970,30.7990,,810.4560,810.4560,771.7370,,A,30.4300
024071,20211231,2021,INDL,C,D,STD,APPF,USD,158.5950,408.0170,297.3810,143.9440,34.8250,57.6070,0.0000,0.0000,-12.7780,18.0670,1.0280,0.0000,52.6420,110.6360,1.0280,35.3910,,359.3700,359.3700,297.3810,,A,121.0600
024076,20210131,2020,INDL,C,D,STD,OLLI,USD,808.7670,2005.8550,1334.8810,1079.6950,65.4630,387.1700,0.0000,0.0000,277.2530,299.7180,242.6960,353.7040,283.7960,670.9740,242.6960,361.2540,0.0000,1808.8210,1808.8210,1334.8810,,A,81.7700
024135,20211231,2021,INDL,C,D,STD,ALRM,USD,917.6200,1232.0150,613.1670,304.6590,50.2590,468.2670,0.0000,0.0000,61.6010,92.5560,52.2590,75.2760,129.3390,605.9600,52.2590,103.1570,0.0000,748.9690,748.9690,613.1670,,A,84.8100
024157,20211231,2021,INDL,C,D,STD,FCFS,USD,1129.3580,3836.4520,1808.1270,1300.3450,48.4790,1586.6400,0.0000,47.5330,241.4550,287.3610,124.9090,407.2550,392.2070,2028.3250,124.9090,223.3040,,1698.9650,1698.9650,1808.1270,,A,74.8100
024176,20211231,2021,INDL,C,D,STD,NTRA,USD,1093.1380,1236.4870,653.3040,307.1640,95.1400,347.1820,0.0000,0.0000,-426.2700,-415.0160,-471.7160,26.9090,218.9560,583.1830,-471.7160,-335.2360,0.0000,625.4860,625.4860,653.3040,,A,93.3900
024177,20211231,2021,INDL,C,D,STD,MCRB,USD,303.6280,354.8590,131.5070,205.2050,91.8890,49.2110,0.0000,0.0000,-66.2250,-60.2780,-65.5780,0.0000,82.2580,223.3520,-65.5780,6.6880,0.0000,144.9270,144.9270,131.5070,,A,8.3300
024197,20211231,2021,INDL,C,D,STD,IDXX,USD,955.6550,2437.2030,689.9920,1216.3040,84.5620,957.5090,0.0000,0.0000,937.1760,1041.6520,744.8450,269.0300,763.5790,1747.2110,744.8450,755.5460,,3215.3600,3215.3600,689.9920,,A,658.4600
024216,20211231,2021,INDL,C,D,STD,AES,USD,5356.0000,32963.0000,1973.0000,7389.0000,666.7940,19038.0000,0.0000,406.0000,2545.0000,3586.0000,-413.0000,604.0000,4732.0000,27139.0000,-409.0000,1957.0000,,11141.0000,11141.0000,2798.0000,,A,24.3000
024225,20210331,2020,INDL,C,D,STD,CRVL,USD,268.9410,424.7600,220.4020,405.5840,17.8760,54.6630,0.0000,0.0000,59.1750,82.6110,46.3560,0.0000,162.4600,204.3580,46.3560,94.3790,0.0000,552.6440,552.6440,220.4020,,A,106.0000
024249,20211231,2021,INDL,C,D,STD,TDOC,USD,1225.4390,17734.6080,16045.7570,646.9250,160.4690,1302.7350,0.0000,0.0000,-238.9880,-31.4160,-428.7930,73.0790,331.0130,1688.8510,-428.7930,193.9900,0.0000,2032.7070,2032.7070,16045.7570,,A,91.8200
024287,20211231,2021,INDL,C,D,STD,AMBC,USD,,12303.0000,1038.0000,36.0000,46.3040,6474.0000,0.0000,0.0000,161.0000,218.0000,-17.0000,0.0000,,11187.0000,-17.0000,-131.0000,,254.0000,254.0000,1038.0000,,A,16.0500
024291,20211231,2021,INDL,C,D,STD,DIN,USD,574.3530,1999.3660,-242.8070,496.6640,17.1640,1774.8350,0.0000,6.8960,187.2990,227.1840,97.8640,0.0000,410.7300,2242.1730,97.8640,195.8350,0.0000,896.1670,896.1670,-242.8070,,A,75.8100
024293,20211231,2021,INDL,C,D,STD,KALU,USD,1205.4000,2422.4000,692.5000,2343.7000,15.8650,1094.3000,0.0000,46.7000,85.8000,177.3000,-18.5000,404.6000,456.7000,1729.9000,-18.5000,79.4000,,2622.0000,2622.0000,692.5000,,A,93.9400
024302,20211231,2021,INDL,C,D,STD,ALKS,USD,1062.1690,2024.4840,1112.5840,156.8830,161.9370,416.2060,0.0000,0.0000,-29.2870,49.3650,-48.1690,150.3350,471.2860,911.9000,-48.1690,101.7150,0.0000,1173.7510,1173.7510,1112.5840,,A,23.2600
024316,20211231,2021,INDL,C,D,STD,MNST,USD,4682.1100,7804.7840,6566.9510,2382.6840,529.3230,22.3800,0.0000,0.0000,1780.5670,1830.7220,1377.4750,593.3570,965.0760,1237.8330,1377.4750,1155.7410,0.0000,5541.3520,5541.3520,6566.9510,,A,96.0400
024330,20211231,2021,INDL,C,D,STD,SRG,USD,,2414.1380,687.7130,227.2880,43.6320,1466.5020,4.9000,4.9000,-152.4950,,-28.1490,0.0000,,1569.3380,-28.1490,-135.9960,,116.7420,116.7420,687.7410,,A,13.2700
024344,20211231,2021,INDL,C,D,STD,VRTX,USD,9560.6000,13432.5000,10100.0000,778.6000,254.4790,967.4000,0.0000,0.0000,2790.3000,2915.9000,2342.1000,353.1000,2142.0000,3332.5000,2342.1000,2643.5000,0.0000,7574.4000,7574.4000,10100.0000,,A,219.6000
024350,20210331,2020,INDL,C,D,STD,MNRO,USD,266.5250,1811.8140,749.6550,653.2220,33.4880,802.7600,0.4380,29.7820,72.2380,149.5420,34.3190,162.2820,290.6160,1062.1300,34.3190,184.9050,1.6000,1125.7210,1125.7210,749.6840,,A,53.3000
024351,20211231,2021,INDL,C,D,STD,LIND,USD,210.3400,827.4910,-78.5830,124.4840,50.7560,549.4500,5.4590,5.4590,-109.8310,-70.3060,-119.2060,10.5530,289.4640,811.5470,-119.2060,32.4950,0.0000,147.1070,147.1070,5.3180,,A,15.6000
024352,20211130,2021,INDL,C,D,STD,PRGS,USD,337.8080,1363.5370,412.4890,58.0360,44.1460,591.3500,0.0000,31.5810,126.5120,178.9210,78.4200,3.5510,322.9290,951.0480,78.4200,178.5300,1.6000,531.3130,531.3130,412.4890,,A,48.2700
024379,20211231,2021,INDL,C,D,STD,MTG,USD,,7325.0080,4861.3820,270.0240,320.3360,1146.7120,0.0000,94.6770,910.0510,915.6510,634.9830,0.0000,,2463.6260,634.9830,696.3170,,1185.6750,1185.6750,4861.3820,,A,14.4200
024396,20211231,2021,INDL,C,D,STD,TVTY,USD,195.9010,598.5410,118.9070,278.2520,49.8010,391.9980,0.0000,0.0000,146.7790,158.0770,107.3760,0.0000,87.4230,479.6340,104.9140,87.1230,0.0000,481.2520,481.2520,118.9070,,A,26.4400
024405,20211231,2021,INDL,C,D,STD,ZBRA,USD,1689.0000,6215.0000,2984.0000,2927.0000,53.4150,1145.0000,0.0000,0.0000,1011.0000,1198.0000,837.0000,491.0000,1800.0000,3231.0000,837.0000,1069.0000,,5627.0000,5627.0000,2984.0000,,A,595.2000
024430,20210930,2021,INDL,C,D,STD,EZPW,USD,610.8610,1266.9110,672.2380,280.0660,56.0570,477.7790,0.0000,0.0000,33.2520,63.9240,8.6120,110.9890,155.0880,594.6730,8.6120,46.4380,,729.5510,729.5510,672.2380,,A,7.3700
024440,20211231,2021,INDL,C,D,STD,PRA,USD,,6191.4770,1428.3870,988.2180,53.9840,445.8300,0.0000,10.7960,79.9180,87.2180,144.1240,0.0000,,4763.0900,144.1240,73.9700,,1075.4360,1075.4360,1428.3870,,A,25.3000
024447,20211231,2021,INDL,C,D,STD,BOKF,USD,,50249.4310,5363.7320,-38.1040,68.4680,,0.0000,144.1050,1067.3710,1169.8390,618.1210,192.2950,,44881.0600,618.1210,-3692.5770,,1935.7040,1935.7040,5363.7320,61.8960,A,105.4900
024458,20211231,2021,INDL,C,D,STD,SPNE,USD,195.9640,377.2670,312.3640,68.9180,36.5840,8.1000,0.0000,0.0000,-52.6040,-38.6710,-54.3460,72.2990,52.9810,64.9030,-54.3460,-33.5120,0.0000,191.4510,191.4510,312.3640,,A,13.6200
024463,20210430,2020,INDL,C,D,STD,FIZZ,USD,364.9420,557.2370,355.8470,635.7940,93.3020,43.6370,0.0000,279.8760,227.8250,242.6250,174.1460,71.4800,147.1940,201.2400,174.1460,193.7700,1.3000,1072.2100,1072.2100,355.9970,,A,84.9000
024468,20211231,2021,INDL,C,D,STD,BIIB,USD,7856.5000,23877.3000,10896.2000,1874.4000,147.0000,7692.6000,0.0000,0.0000,3444.5000,3931.8000,1556.1000,1351.5000,4298.2000,12917.6000,1556.1000,3639.9000,,10981.7000,10981.7000,10896.2000,,A,239.9200
024508,20210131,2020,INDL,C,D,STD,OOMA,USD,55.9940,89.0970,39.5510,59.9620,22.8730,6.6460,0.0000,0.0000,-2.7750,1.4060,-2.4410,12.2330,46.6560,49.5460,-2.4410,4.3670,0.0000,168.9470,168.9470,39.5510,,A,14.4000
024533,20211231,2021,INDL,C,D,STD,NHI,USD,,2838.8760,1507.0830,145.9900,45.8510,1242.8830,0.0000,174.3470,131.5750,,111.8040,0.0000,,1321.8930,111.8040,210.8590,6.7000,296.9040,296.9040,1507.0830,,A,57.4700
024599,20211231,2021,INDL,C,D,STD,AGLE,USD,98.8910,109.9260,83.9410,82.8120,49.3550,5.4780,0.0000,0.0000,-65.6490,-64.0730,-65.8010,0.0000,20.1440,25.9850,-65.8010,-53.7160,0.0000,18.7390,18.7390,83.9410,,A,4.7500
024601,20210331,2020,INDL,C,D,STD,CSWI,USD,214.5530,874.9570,412.0130,213.3050,15.6510,307.1090,0.0000,8.1320,73.8300,93.5240,40.2880,98.0860,82.7480,462.9440,40.2880,66.2540,,419.2050,419.2050,412.0130,,A,111.9100
024616,20211231,2021,INDL,C,D,STD,PYPL,USD,52574.0000,75803.0000,21727.0000,11125.0000,1168.0000,9810.0000,0.0000,0.0000,4324.0000,5589.0000,4169.0000,0.0000,43029.0000,54076.0000,4169.0000,6340.0000,,25371.0000,25371.0000,21727.0000,,A,188.5800
024617,20211231,2021,INDL,C,D,STD,ODFL,USD,1383.7870,4821.5440,3679.8070,3604.8430,115.0110,202.7360,0.0000,92.3890,1391.6020,1651.4850,1034.3750,0.0000,464.2340,1141.7370,1034.3750,1212.6060,,5256.3280,5256.3280,3679.8070,,A,358.3800
024620,20211231,2021,INDL,C,D,STD,RHP,USD,,3580.5250,-22.2340,964.3680,54.4240,3050.5890,0.0000,0.0000,-66.8700,,-176.9660,8.3690,,3602.9180,-176.9660,111.2530,,936.0950,936.0950,-22.2340,,A,91.9600
024638,20211231,2021,INDL,C,D,STD,TRU,USD,2632.0000,12635.0000,3908.1000,991.6000,191.8000,6523.4000,0.0000,69.9000,623.8000,1000.8000,355.5000,0.0000,1357.0000,8628.8000,1387.1000,808.3000,,2960.2000,2960.2000,3908.1000,,A,118.5800
024678,20211231,2021,INDL,C,D,STD,HMN,USD,,14383.9000,1807.4000,1122.9000,41.3930,1046.1000,0.0000,52.5000,109.8000,128.2000,142.8000,0.0000,,12576.5000,142.8000,204.9000,3.0000,1251.1000,1251.1000,1807.4000,,A,38.7000
024708,20211231,2021,INDL,C,D,STD,ATNI,USD,232.6170,1608.6040,601.2500,285.3770,15.7130,479.6640,1.9620,12.7420,18.5410,129.0470,-22.1080,10.1770,220.9440,833.4150,-22.1080,80.5480,,602.7070,602.7070,601.2500,,A,39.9500
024720,20211231,2021,INDL,C,D,STD,WNC,USD,529.7050,1107.0710,325.5390,1580.8170,48.9540,439.7530,0.0000,16.2860,61.1110,109.9530,1.1640,237.6210,289.3250,781.5320,1.1640,-7.4700,,1803.2680,1803.2680,325.5390,,A,19.5200
024725,20210331,2020,INDL,C,D,STD,WRLD,USD,,954.2700,404.9280,371.4100,6.8050,496.7260,0.0000,0.0000,140.6410,153.0610,88.2830,0.0000,,549.3420,88.2830,199.5590,0.0000,524.4710,524.4710,404.9280,,A,102.2200
024731,20211231,2021,INDL,C,D,STD,KIM,USD,,18459.1990,9899.3690,816.8280,616.6590,7622.2210,25.4160,407.5480,551.5860,,844.0590,0.0000,,8335.5370,844.0590,618.8750,,1472.5350,1472.5350,9899.3890,,A,24.6500
024750,20211231,2021,INDL,C,D,STD,WETF,USD,303.9670,1037.8600,269.4240,214.5220,142.0700,319.1610,0.0000,19.4590,89.0580,89.7960,49.7970,127.1660,83.6670,635.8670,49.7970,75.3180,,304.3180,304.3180,401.9930,,A,6.1200
024755,20210630,2021,INDL,C,D,STD,JBSS,USD,225.1670,398.4550,242.4940,657.3510,11.4680,18.2630,0.0000,57.4630,82.8780,101.1860,59.7410,147.9980,100.2040,155.9610,59.7410,104.6970,,858.4820,858.4820,242.4940,,A,90.1600
024782,20211231,2021,INDL,C,D,STD,PRGO,USD,3859.9000,10425.7000,5151.7000,2424.2000,133.8000,3693.8000,0.0000,129.6000,253.6000,550.4000,-130.9000,1020.2000,1587.9000,5274.0000,-68.9000,156.3000,,4138.7000,4138.7000,5151.7000,,A,38.9000
024783,20210930,2021,INDL,C,D,STD,TTEK,USD,1065.9480,2576.5620,1234.2380,2691.3080,53.9810,454.2410,0.0000,40.0410,275.4280,299.2330,232.8100,0.0000,848.4830,1342.2710,232.8100,304.3720,,3213.5130,3213.5130,1234.2380,,A,169.8000
024795,20210331,2020,INDL,C,D,STD,AMSC,USD,105.2300,168.8660,116.5920,64.5410,27.5930,3.8580,0.0000,0.0000,-18.7920,-13.4400,-22.6780,13.3060,40.7380,52.2740,-22.6780,-8.6810,,87.1250,87.1250,116.5920,,A,23.4200
024800,20210930,2021,INDL,C,D,STD,QCOM,USD,20075.0000,41240.0000,9950.0000,12725.0000,1125.0000,14255.0000,0.0000,3097.0000,9786.0000,11323.0000,9043.0000,3228.0000,11951.0000,31290.0000,9043.0000,10536.0000,,33566.0000,33566.0000,9950.0000,,A,182.8700
024825,20211231,2021,INDL,C,D,STD,OFC,USD,,4262.4520,1622.7400,454.9730,112.3280,2301.6460,0.0000,123.5680,178.7990,,73.1830,0.0000,,2578.4790,76.5410,249.1480,,673.4180,673.4180,1622.7400,,A,27.9700
024856,20211231,2021,INDL,C,D,STD,GILD,USD,14772.0000,67952.0000,21069.0000,3476.0000,1254.0000,27285.0000,0.0000,3618.0000,12095.0000,14145.0000,6225.0000,1618.0000,11610.0000,46888.0000,6225.0000,11384.0000,4.4000,27305.0000,27305.0000,21069.0000,,A,72.6100
024861,20211231,2021,INDL,C,D,STD,PLNT,USD,662.4140,2015.9830,-645.3560,271.1510,83.8040,1978.2080,0.0000,0.0000,158.5320,221.3320,42.7740,1.1550,176.6100,2658.8280,42.7740,189.2890,0.0000,587.0230,587.0230,-645.3550,,A,90.5800
024905,20211231,2021,INDL,C,D,STD,RUN,USD,1547.7190,16483.2520,6254.7360,974.4720,208.1760,6962.8240,0.0000,0.0000,-633.7870,-229.1170,-79.4230,506.8190,1012.1200,8910.6650,-79.4230,-817.1860,0.0000,1609.9540,1609.9540,6254.7360,,A,34.3000
024911,20210630,2021,INDL,C,D,STD,MCFT,USD,110.2270,276.4600,107.7880,386.0050,18.9570,93.1430,0.0000,0.0000,78.1030,89.7330,56.1700,53.4810,74.2890,168.6720,56.1700,68.5380,,525.8080,525.8080,107.7880,,A,28.3300
024925,20211231,2021,INDL,C,D,STD,ROP,USD,2421.1000,23713.9000,11563.8000,1233.2000,105.5000,8154.1000,0.0000,243.2000,1579.7000,2206.9000,982.6000,176.1000,3121.8000,12150.1000,1152.6000,2011.9000,0.5600,5777.8000,5777.8000,11563.8000,,A,491.8600
024975,20211031,2021,INDL,C,D,STD,SNPS,USD,2808.3410,8752.2600,5295.1370,690.1490,153.0620,666.7670,0.0000,0.0000,768.1950,973.7420,757.5160,229.0230,2413.4840,3453.3170,757.5160,1492.6220,,4204.1930,4204.1930,5295.1370,,A,368.5000
024978,20211231,2021,INDL,C,D,STD,ELY,USD,1165.7530,7747.7800,3682.9020,1858.9040,185.2120,3097.8610,0.0000,0.0030,225.9150,381.7370,321.9880,533.4570,866.0250,4064.8780,321.9880,278.2570,0.0000,3133.4470,3133.4470,3682.9020,,A,27.4400
025030,20211231,2021,INDL,C,D,STD,VRTS,USD,,3934.1810,828.2770,583.3260,7.5060,2346.2630,0.0000,37.2220,347.5270,395.9080,208.1310,80.3350,,2958.5890,208.1310,665.7290,,979.2340,979.2340,828.2770,,A,297.1000
025110,20211231,2021,INDL,C,D,STD,ICUI,USD,1029.8090,1880.7380,1616.0310,734.2080,21.2800,45.6900,0.0000,0.0000,142.3210,232.0190,103.1350,290.2350,200.7770,264.7070,103.1350,267.5380,0.0000,1316.3080,1316.3080,1616.0310,,A,237.3400
025119,20211231,2021,INDL,C,D,STD,MHK,USD,5238.3570,14224.5170,8421.4250,7323.6360,65.6090,2112.7500,0.0000,0.0000,1360.3970,1948.4950,1033.1590,2391.6720,2946.3550,5796.3010,1033.1590,1309.1190,,11200.6130,11200.6130,8421.4250,,A,182.1800
025166,20211231,2021,INDL,C,D,STD,KOPN,USD,52.2080,62.7080,39.4990,34.3590,89.9890,3.8090,0.0000,0.0000,-13.7750,-13.1060,-13.7330,6.5810,17.5330,23.3810,-13.7330,-10.7480,,45.6660,45.6660,39.4990,,A,4.0900
025180,20211231,2021,INDL,C,D,STD,AGCO,USD,5014.1000,9182.1000,3415.9000,8345.3000,74.4410,1580.9000,0.0000,358.5000,1016.7000,1298.5000,897.0000,2593.7000,3454.6000,5738.3000,897.0000,660.2000,,11138.3000,11138.3000,3415.9000,,A,116.0200
025201,20211231,2021,INDL,C,D,STD,CASS,USD,,2554.9010,245.7980,116.1950,13.7340,4.8870,0.0000,15.4460,33.8210,38.9930,28.6040,0.0000,,2309.1030,28.6040,34.5470,,155.1880,155.1880,245.7980,,A,39.3200
025219,20210331,2020,INDL,C,D,STD,HLI,USD,,2426.0670,1383.5610,1100.8090,68.1970,182.1340,0.0000,89.4640,409.4150,424.6430,312.7710,118.1150,,1042.5060,312.7710,579.8370,,1525.4520,1525.4520,1383.5610,,A,67.2300
025234,20210131,2020,INDL,C,D,STD,BKE,USD,437.2240,845.8140,396.6290,479.7470,49.4080,306.2680,0.0000,128.4600,169.0220,189.8850,130.1390,101.0630,206.3590,449.1850,130.1390,227.4200,,901.2780,901.2780,396.6290,,A,29.2000
025274,20211231,2021,INDL,C,D,STD,OLED,USD,925.9340,1466.9190,1099.9120,95.7140,47.7000,30.6140,0.0000,37.9310,227.6440,269.6060,184.2130,134.1600,187.9380,367.0050,184.2130,191.1050,,553.5250,553.5250,1099.9140,,A,165.0300
025279,20211231,2021,INDL,C,D,STD,BSX,USD,6317.0000,32229.0000,16622.0000,3230.0000,1425.5200,9525.0000,56.0000,56.0000,2272.0000,3365.0000,1041.0000,1610.0000,4274.0000,15607.0000,1041.0000,1870.0000,0.0000,11888.0000,11888.0000,16622.0000,,A,42.4800
025283,20210131,2020,INDL,C,D,STD,KSS,USD,5835.0000,15337.0000,5196.0000,10173.0000,158.0000,6739.0000,0.0000,108.0000,0.0000,874.0000,-163.0000,2590.0000,3022.0000,10141.0000,-163.0000,1338.0000,,15955.0000,15955.0000,5196.0000,,A,40.6900
025289,20211231,2021,INDL,C,D,STD,VBIV,USD,130.2840,210.2760,143.8820,8.9350,258.2500,31.7960,0.0000,0.0000,-68.0320,-66.1970,-69.7530,2.5760,32.5860,66.3940,-69.7530,-39.9080,0.0000,0.6310,0.6310,143.8820,,A,2.3400
025313,20210331,2020,INDL,C,D,STD,STE,USD,1211.7540,6574.4710,3880.9900,1524.1350,85.3530,1802.9870,0.0000,133.8370,607.8580,827.0950,397.4000,315.0670,577.9200,2683.0030,397.4000,689.6400,0.9600,3107.5190,3107.5190,3880.9900,,A,189.5400
025318,20211231,2021,INDL,C,D,STD,USPH,USD,95.1660,749.4260,295.6060,360.9140,12.9110,223.0770,0.0000,18.7650,71.9500,83.5410,40.8310,0.0000,83.4810,296.9830,40.8310,76.4060,,495.0220,495.0220,295.6060,,A,95.5500
025331,20210831,2021,INDL,C,D,STD,FC,USD,136.7080,249.6540,79.8630,51.2660,14.1670,34.6330,0.0000,0.0000,8.5940,19.7900,13.6230,2.4960,136.5390,169.7910,13.6230,46.1770,,224.1680,224.1680,79.8630,,A,46.3600
025338,20210228,2020,INDL,C,D,STD,BBBY,USD,3620.0450,6456.9300,1276.9360,6067.7970,109.6210,3060.1910,0.0000,0.0000,-183.7340,157.1780,-150.7730,1671.9090,2294.9210,5179.9940,-150.7730,268.1080,,9233.0280,9233.0280,1276.9360,,A,17.7600
025339,20211231,2021,INDL,C,D,STD,CACC,USD,,7050.9000,1824.2000,382.5000,14.1460,4616.8000,0.0000,0.0000,1463.8000,1473.5000,958.3000,0.0000,,5226.7000,958.3000,1069.4000,,1856.0000,1856.0000,1824.2000,,A,687.6800
025340,20210930,2021,INDL,C,D,STD,DHI,USD,,24015.9000,14886.5000,19825.9000,356.0160,3954.8000,0.0000,289.3000,5348.1000,5421.4000,4175.8000,19586.2000,,8799.7000,4175.8000,534.4000,,27803.5000,27803.5000,14886.5000,,A,108.4500
025349,20211231,2021,INDL,C,D,STD,GBT,USD,801.9700,939.2080,196.4100,476.5300,64.6370,659.6170,0.0000,0.0000,-287.6900,-281.7810,-303.0910,58.2020,87.9980,742.7980,-303.0910,-256.8130,0.0000,194.7490,194.7490,196.4100,,A,29.2700
025376,20211231,2021,INDL,C,D,STD,COLB,USD,,20945.3330,2588.7420,13.3460,78.5110,,0.0000,83.8410,360.1100,360.1100,202.8200,10.1550,,18356.5910,202.8200,235.0650,,630.1590,630.1590,2588.7420,8.5460,A,32.7200
025389,20211231,2021,INDL,C,D,STD,GPK,USD,2502.0000,10457.0000,1891.0000,5584.0000,307.1040,6051.0000,0.0000,90.0000,572.0000,1044.0000,204.0000,1387.0000,2049.0000,8564.0000,204.0000,609.0000,,7156.0000,7156.0000,1891.0000,,A,19.5000
025430,20211031,2021,INDL,C,D,STD,FCEL,USD,543.3860,875.2480,642.4380,65.3520,366.6190,96.8330,3.2000,3.2000,-64.9020,-45.0300,-101.0550,67.0740,52.7700,169.9230,-101.0550,-70.4380,,69.5850,69.5850,702.2950,,A,5.2000
025434,20210930,2021,INDL,C,D,STD,SBUX,USD,9756.4000,31392.6000,-5321.2000,21239.1000,1180.0000,23605.1000,0.0000,2697.2000,4447.2000,5888.9000,4199.3000,1603.9000,8151.4000,36707.1000,4199.3000,5989.1000,1.6000,29060.6000,29060.6000,-5321.2000,,A,116.9700
